time_range, announc_as_counter, announc_as_counter_ip, num_path_dict_before, num_as_pairs, source_as_counter, timestamp
7:55:50-7:55:54,0,0,0,0,8,12
7:55:55-7:55:59,0,0,18,0,46,12
7:56:00-7:56:04,0,0,1,0,13,12
7:56:05-7:56:09,0,0,1,0,8,12
7:56:10-7:56:14,0,0,1,0,25,12
7:56:15-7:56:19,0,0,2,0,103,12
7:56:20-7:56:24,0,0,0,0,59,12
7:56:25-7:56:29,0,0,0,0,27,12
7:56:30-7:56:34,0,0,18,0,60,12
7:56:35-7:56:39,0,0,0,0,23,12
7:56:40-7:56:44,0,0,0,0,14,12
7:56:45-7:56:49,0,0,1,0,129,12
7:56:50-7:56:54,0,0,4,0,26,12
7:56:55-7:56:59,0,0,4,0,185,12
7:57:00-7:57:04,0,0,0,0,21,12
7:57:05-7:57:09,0,0,8,0,283,12
7:57:10-7:57:14,0,0,0,0,26,12
7:57:15-7:57:19,0,0,0,0,21,12
7:57:20-7:57:24,0,0,0,0,47,12
7:57:25-7:57:29,0,0,0,0,26,12
7:57:30-7:57:34,0,0,0,0,2,12
7:57:35-7:57:39,0,0,26,0,48,12
7:57:40-7:57:44,0,0,0,0,45,12
7:57:45-7:57:49,0,0,6,0,31,12
7:57:50-7:57:54,0,0,2,0,20,12
7:57:55-7:57:59,0,0,1,0,10,12
7:58:00-7:58:04,0,0,2,0,8,12
7:58:05-7:58:09,0,0,0,0,21,12
7:58:10-7:58:14,0,0,0,0,20,12
7:58:15-7:58:19,0,0,0,0,18,12
7:58:20-7:58:24,0,0,3,0,8,12
7:58:25-7:58:29,0,0,0,0,7,12
7:58:30-7:58:34,0,0,0,0,10,12
7:58:35-7:58:39,0,0,0,0,4,12
7:58:40-7:58:44,0,0,4,0,17,12
7:58:45-7:58:49,0,0,11,0,19,12
7:58:50-7:58:54,0,0,6,0,12,12
7:58:55-7:58:59,0,0,1,0,9,12
7:59:00-7:59:04,0,0,0,0,9,12
7:59:05-7:59:09,0,0,0,0,7,12
7:59:10-7:59:14,0,0,6,0,19,12
7:59:15-7:59:19,0,0,0,0,16,12
7:59:20-7:59:24,0,0,0,0,8,12
7:59:25-7:59:29,0,0,4,0,32,12
7:59:30-7:59:34,0,0,0,0,9,12
7:59:35-7:59:39,0,0,0,0,6,12
7:59:40-7:59:44,0,0,3,0,4,12
7:59:45-7:59:49,0,0,0,0,10,12
7:59:50-7:59:54,0,0,0,0,16,12
7:59:55-7:59:59,0,0,0,0,0,12
7:55:00-7:55:04,0,0,10,0,31,12
7:55:05-7:55:09,0,0,21,0,58,12
7:55:10-7:55:14,0,0,44,0,115,12
7:55:15-7:55:19,0,0,12,0,32,12
7:55:20-7:55:24,0,0,21,0,65,12
7:55:25-7:55:29,0,0,27,0,134,12
7:55:30-7:55:34,0,0,16,0,61,12
7:55:35-7:55:39,0,0,18,0,35,12
7:55:40-7:55:44,0,0,10,0,31,12
7:55:45-7:55:49,0,0,7,0,166,12
7:55:50-7:55:54,0,0,30,0,77,12
7:55:55-7:55:59,0,0,10,0,37,12
7:56:00-7:56:04,0,0,14,0,113,12
7:56:05-7:56:09,0,0,18,0,487,12
7:56:10-7:56:14,0,0,30,0,72,12
7:56:15-7:56:19,0,0,22,0,146,12
7:56:20-7:56:24,0,0,56,0,118,12
7:56:25-7:56:29,0,0,27,0,104,12
7:56:30-7:56:34,0,0,19,0,53,12
7:56:35-7:56:39,0,0,218,0,492,12
7:56:40-7:56:44,0,0,45,0,372,12
7:56:45-7:56:49,0,0,49,0,129,12
7:56:50-7:56:54,0,0,35,0,70,12
7:56:55-7:56:59,0,0,63,0,170,12
7:57:00-7:57:04,0,0,20,0,103,12
7:57:05-7:57:09,0,0,30,0,65,12
7:57:10-7:57:14,0,0,28,0,95,12
7:57:15-7:57:19,0,0,22,0,78,12
7:57:20-7:57:24,0,0,32,0,207,12
7:57:25-7:57:29,0,0,1116,0,2119,12
7:57:30-7:57:34,0,0,31,0,182,12
7:57:35-7:57:39,0,0,23,0,75,12
7:57:40-7:57:44,0,0,27,0,63,12
7:57:45-7:57:49,0,0,30,0,95,12
7:57:50-7:57:54,0,0,16,0,61,12
7:57:55-7:57:59,0,0,29,0,64,12
7:58:00-7:58:04,0,0,29,0,48,12
7:58:05-7:58:09,0,0,15,0,57,12
7:58:10-7:58:14,0,0,24,0,87,12
7:58:15-7:58:19,0,0,18,0,43,12
7:58:20-7:58:24,0,0,36,0,66,12
7:58:25-7:58:29,0,0,29,0,38,12
7:58:30-7:58:34,0,0,24,0,52,12
7:58:35-7:58:39,0,0,39,0,293,12
7:58:40-7:58:44,0,0,27,0,59,12
7:58:45-7:58:49,0,0,12,0,31,12
7:58:50-7:58:54,0,0,33,0,66,12
7:58:55-7:58:59,0,0,18,0,42,12
7:59:00-7:59:04,0,0,9,0,27,12
7:59:05-7:59:09,0,0,17,0,32,12
7:59:10-7:59:14,0,0,27,0,61,12
7:59:15-7:59:19,0,0,8,0,117,12
7:59:20-7:59:24,0,0,27,0,199,12
7:59:25-7:59:29,0,0,20,0,28,12
7:59:30-7:59:34,0,0,22,0,78,12
7:59:35-7:59:39,0,0,25,0,604,12
7:59:40-7:59:44,0,0,27,0,95,12
7:59:45-7:59:49,0,0,49,0,91,12
7:59:50-7:59:54,0,0,28,0,68,12
7:59:55-7:59:59,0,0,17,0,64,12
7:55:00-7:55:04,0,0,0,0,9,36
7:55:05-7:55:09,0,0,0,0,6,36
7:55:10-7:55:14,0,0,0,0,20,36
7:55:15-7:55:19,0,0,0,0,15,36
7:55:20-7:55:24,0,0,0,0,57,36
7:55:25-7:55:29,0,0,0,0,15,36
7:55:30-7:55:34,0,0,0,0,8,36
7:55:35-7:55:39,0,0,0,0,4,36
7:55:40-7:55:44,0,0,0,0,9,36
7:55:45-7:55:49,0,0,0,0,60,36
7:55:50-7:55:54,0,0,0,0,8,36
7:55:55-7:55:59,0,0,0,0,46,36
7:56:00-7:56:04,0,0,0,0,13,36
7:56:05-7:56:09,0,0,0,0,8,36
7:56:10-7:56:14,0,0,0,0,25,36
7:56:15-7:56:19,0,0,0,0,103,36
7:56:20-7:56:24,0,0,0,0,59,36
7:56:25-7:56:29,0,0,0,0,27,36
7:56:30-7:56:34,0,0,0,0,60,36
7:56:35-7:56:39,0,0,0,0,23,36
7:56:40-7:56:44,0,0,0,0,14,36
7:56:45-7:56:49,0,0,0,0,129,36
7:56:50-7:56:54,0,0,0,0,26,36
7:56:55-7:56:59,0,0,0,0,185,36
7:57:00-7:57:04,0,0,0,0,21,36
7:57:05-7:57:09,0,0,0,0,283,36
7:57:10-7:57:14,0,0,0,0,26,36
7:57:15-7:57:19,0,0,0,0,21,36
7:57:20-7:57:24,0,0,0,0,47,36
7:57:25-7:57:29,0,0,0,0,26,36
7:57:30-7:57:34,0,0,0,0,2,36
7:57:35-7:57:39,0,0,0,0,48,36
7:57:40-7:57:44,0,0,0,0,45,36
7:57:45-7:57:49,0,0,0,0,31,36
7:57:50-7:57:54,0,0,0,0,20,36
7:57:55-7:57:59,0,0,0,0,10,36
7:58:00-7:58:04,0,0,0,0,8,36
7:58:05-7:58:09,0,0,0,0,21,36
7:58:10-7:58:14,0,0,0,0,20,36
7:58:15-7:58:19,0,0,0,0,18,36
7:58:20-7:58:24,0,0,0,0,8,36
7:58:25-7:58:29,0,0,0,0,7,36
7:58:30-7:58:34,0,0,0,0,10,36
7:58:35-7:58:39,0,0,0,0,4,36
7:58:40-7:58:44,0,0,0,0,17,36
7:58:45-7:58:49,0,0,0,0,19,36
7:58:50-7:58:54,0,0,0,0,12,36
7:58:55-7:58:59,0,0,0,0,9,36
7:59:00-7:59:04,0,0,0,0,9,36
7:59:05-7:59:09,0,0,0,0,7,36
7:59:10-7:59:14,0,0,0,0,19,36
7:59:15-7:59:19,0,0,0,0,16,36
7:59:20-7:59:24,0,0,0,0,8,36
7:59:25-7:59:29,0,0,0,0,32,36
7:59:30-7:59:34,0,0,0,0,9,36
7:59:35-7:59:39,0,0,0,0,6,36
7:59:40-7:59:44,0,0,0,0,4,36
7:59:45-7:59:49,0,0,0,0,10,36
7:59:50-7:59:54,0,0,0,0,16,36
7:59:55-7:59:59,0,0,0,0,0,36
7:55:00-7:55:04,0,0,9,2,31,50
7:55:05-7:55:09,0,0,5,2,58,50
7:55:10-7:55:14,0,0,14,2,115,50
7:55:15-7:55:19,0,0,2,2,32,50
7:55:20-7:55:24,0,0,0,1,65,50
7:55:25-7:55:29,0,0,69,2,134,50
7:55:30-7:55:34,0,0,2,2,61,50
7:55:35-7:55:39,0,0,3,2,35,50
7:55:40-7:55:44,0,0,2,2,31,50
7:55:45-7:55:49,0,0,147,2,166,50
7:55:50-7:55:54,0,0,10,1,77,50
7:55:55-7:55:59,0,0,4,2,37,50
7:56:00-7:56:04,0,0,77,1,113,50
7:56:05-7:56:09,0,0,244,2,487,50
7:56:10-7:56:14,0,0,14,2,72,50
7:56:15-7:56:19,0,0,103,1,146,50
7:56:20-7:56:24,0,0,25,1,118,50
7:56:25-7:56:29,0,0,43,1,104,50
7:56:30-7:56:34,0,0,6,2,53,50
7:56:35-7:56:39,0,0,128,1,492,50
7:56:40-7:56:44,0,0,300,2,372,50
7:56:45-7:56:49,0,0,54,1,129,50
7:56:50-7:56:54,0,0,4,1,70,50
7:56:55-7:56:59,0,0,53,1,170,50
7:57:00-7:57:04,0,0,52,1,103,50
7:57:05-7:57:09,0,0,3,2,65,50
7:57:10-7:57:14,0,0,24,1,95,50
7:57:15-7:57:19,0,0,30,2,78,50
7:57:20-7:57:24,0,0,136,2,207,50
7:57:25-7:57:29,0,0,320,2,2119,50
7:57:30-7:57:34,0,0,124,1,182,50
7:57:35-7:57:39,0,0,39,2,75,50
7:57:40-7:57:44,0,0,6,2,63,50
7:57:45-7:57:49,0,0,21,2,95,50
7:57:50-7:57:54,0,0,6,2,61,50
7:57:55-7:57:59,0,0,14,2,64,50
7:58:00-7:58:04,0,0,5,2,48,50
7:58:05-7:58:09,0,0,12,1,57,50
7:58:10-7:58:14,0,0,30,2,87,50
7:58:15-7:58:19,0,0,11,1,43,50
7:58:20-7:58:24,0,0,1,1,66,50
7:58:25-7:58:29,0,0,7,2,38,50
7:58:30-7:58:34,0,0,8,2,52,50
7:58:35-7:58:39,0,0,182,2,293,50
7:58:40-7:58:44,0,0,10,1,59,50
7:58:45-7:58:49,0,0,4,2,31,50
7:58:50-7:58:54,0,0,2,1,66,50
7:58:55-7:58:59,0,0,0,1,42,50
7:59:00-7:59:04,0,0,6,1,27,50
7:59:05-7:59:09,0,0,2,1,32,50
7:59:10-7:59:14,0,0,3,1,61,50
7:59:15-7:59:19,0,0,96,1,117,50
7:59:20-7:59:24,0,0,152,1,199,50
7:59:25-7:59:29,0,0,1,2,28,50
7:59:30-7:59:34,0,0,5,2,78,50
7:59:35-7:59:39,0,0,155,2,604,50
7:59:40-7:59:44,0,0,53,1,95,50
7:59:45-7:59:49,0,0,28,1,91,50
7:59:50-7:59:54,0,0,6,1,68,50
7:59:55-7:59:59,0,0,5,1,64,50
7:55:00-7:55:04,0,0,0,0,0,12
7:55:05-7:55:09,0,0,0,0,16,12
7:55:10-7:55:14,0,0,0,0,0,12
7:55:15-7:55:19,0,0,0,0,38,12
7:55:20-7:55:24,0,0,0,0,0,12
7:55:25-7:55:29,0,0,0,0,0,12
7:55:30-7:55:34,0,0,0,0,0,12
7:55:35-7:55:39,0,0,0,0,18,12
7:55:40-7:55:44,0,0,0,0,0,12
7:55:45-7:55:49,0,0,0,0,29,12
7:55:50-7:55:54,0,0,0,0,0,12
7:55:55-7:55:59,0,0,0,0,0,12
7:56:00-7:56:04,0,0,0,0,0,12
7:56:05-7:56:09,0,0,0,0,16,12
7:56:10-7:56:14,0,0,0,0,0,12
7:56:15-7:56:19,0,0,0,0,18,12
7:56:20-7:56:24,0,0,0,0,0,12
7:56:25-7:56:29,0,0,0,0,0,12
7:56:30-7:56:34,0,0,0,0,0,12
7:56:35-7:56:39,0,0,0,0,121,12
7:56:40-7:56:44,0,0,0,0,0,12
7:56:45-7:56:49,0,0,0,0,0,12
7:56:50-7:56:54,0,0,0,0,44,12
7:56:55-7:56:59,0,0,0,0,0,12
7:57:00-7:57:04,0,0,0,0,0,12
7:57:05-7:57:09,0,0,0,0,18,12
7:57:10-7:57:14,0,0,0,0,0,12
7:57:15-7:57:19,0,0,0,0,0,12
7:57:20-7:57:24,0,0,0,0,29,12
7:57:25-7:57:29,0,0,0,0,0,12
7:57:30-7:57:34,0,0,0,0,0,12
7:57:35-7:57:39,0,0,0,0,0,12
7:57:40-7:57:44,0,0,0,0,8,12
7:57:45-7:57:49,0,0,0,0,0,12
7:57:50-7:57:54,0,0,0,0,38,12
7:57:55-7:57:59,0,0,0,0,0,12
7:58:00-7:58:04,0,0,0,0,0,12
7:58:05-7:58:09,0,0,0,0,0,12
7:58:10-7:58:14,0,0,0,0,20,12
7:58:15-7:58:19,0,0,0,0,0,12
7:58:20-7:58:24,0,0,0,0,22,12
7:58:25-7:58:29,0,0,0,0,0,12
7:58:30-7:58:34,0,0,0,0,0,12
7:58:35-7:58:39,0,0,0,0,0,12
7:58:40-7:58:44,0,0,0,0,7,12
7:58:45-7:58:49,0,0,0,0,0,12
7:58:50-7:58:54,0,0,0,0,59,12
7:58:55-7:58:59,0,0,0,0,0,12
7:59:00-7:59:04,0,0,0,0,0,12
7:59:05-7:59:09,0,0,0,0,0,12
7:59:10-7:59:14,0,0,0,0,13,12
7:59:15-7:59:19,0,0,0,0,0,12
7:59:20-7:59:24,0,0,0,0,21,12
7:59:25-7:59:29,0,0,0,0,0,12
7:59:30-7:59:34,0,0,0,0,0,12
7:59:35-7:59:39,0,0,0,0,0,12
7:59:40-7:59:44,0,0,0,0,8,12
7:59:45-7:59:49,0,0,0,0,0,12
7:59:50-7:59:54,0,0,0,0,0,12
7:59:55-7:59:59,0,0,0,0,239,12
7:55:00-7:55:04,0,0,9,0,31,3
7:55:05-7:55:09,0,0,5,0,58,3
7:55:10-7:55:14,0,0,14,0,115,3
7:55:15-7:55:19,0,0,2,0,32,3
7:55:20-7:55:24,0,0,0,0,65,3
7:55:25-7:55:29,0,0,69,0,134,3
7:55:30-7:55:34,0,0,2,0,61,3
7:55:35-7:55:39,0,0,3,0,35,3
7:55:40-7:55:44,0,0,2,0,31,3
7:55:45-7:55:49,0,0,147,0,166,3
7:55:50-7:55:54,0,0,10,0,77,3
7:55:55-7:55:59,0,0,4,0,37,3
7:56:00-7:56:04,0,0,77,0,113,3
7:56:05-7:56:09,0,0,244,0,487,3
7:56:10-7:56:14,0,0,14,0,72,3
7:56:15-7:56:19,0,0,103,0,146,3
7:56:20-7:56:24,0,0,25,0,118,3
7:56:25-7:56:29,0,0,43,0,104,3
7:56:30-7:56:34,0,0,6,0,53,3
7:56:35-7:56:39,0,0,128,0,492,3
7:56:40-7:56:44,0,0,300,0,372,3
7:56:45-7:56:49,0,0,54,0,129,3
7:56:50-7:56:54,0,0,4,0,70,3
7:56:55-7:56:59,0,0,53,0,170,3
7:57:00-7:57:04,0,0,52,0,103,3
7:57:05-7:57:09,0,0,3,0,65,3
7:57:10-7:57:14,0,0,24,0,95,3
7:57:15-7:57:19,0,0,30,0,78,3
7:57:20-7:57:24,0,0,136,0,207,3
7:57:25-7:57:29,0,0,320,0,2119,3
7:57:30-7:57:34,0,0,124,0,182,3
7:57:35-7:57:39,0,0,39,0,75,3
7:57:40-7:57:44,0,0,6,0,63,3
7:57:45-7:57:49,0,0,21,0,95,3
7:57:50-7:57:54,0,0,6,0,61,3
7:57:55-7:57:59,0,0,14,0,64,3
7:58:00-7:58:04,0,0,5,0,48,3
7:58:05-7:58:09,0,0,12,0,57,3
7:58:10-7:58:14,0,0,30,0,87,3
7:58:15-7:58:19,0,0,11,0,43,3
7:58:20-7:58:24,0,0,1,0,66,3
7:58:25-7:58:29,0,0,7,0,38,3
7:58:30-7:58:34,0,0,8,0,52,3
7:58:35-7:58:39,0,0,182,0,293,3
7:58:40-7:58:44,0,0,10,0,59,3
7:58:45-7:58:49,0,0,4,0,31,3
7:58:50-7:58:54,0,0,2,0,66,3
7:58:55-7:58:59,0,0,0,0,42,3
7:59:00-7:59:04,0,0,6,0,27,3
7:59:05-7:59:09,0,0,2,0,32,3
7:59:10-7:59:14,0,0,3,0,61,3
7:59:15-7:59:19,0,0,96,0,117,3
7:59:20-7:59:24,0,0,152,0,199,3
7:59:25-7:59:29,0,0,1,0,28,3
7:59:30-7:59:34,0,0,5,0,78,3
7:59:35-7:59:39,0,0,155,0,604,3
7:59:40-7:59:44,0,0,53,0,95,3
7:59:45-7:59:49,0,0,28,0,91,3
7:59:50-7:59:54,0,0,6,0,68,3
7:59:55-7:59:59,0,0,5,0,64,3
7:55:00-7:55:04,0,0,9,0,31,17
7:55:05-7:55:09,0,0,5,0,58,17
7:55:10-7:55:14,0,0,14,0,115,17
7:55:15-7:55:19,0,0,2,0,32,17
7:55:20-7:55:24,0,0,0,0,65,17
7:55:25-7:55:29,0,0,69,0,134,17
7:55:30-7:55:34,0,0,2,0,61,17
7:55:35-7:55:39,0,0,3,0,35,17
7:55:40-7:55:44,0,0,2,0,31,17
7:55:45-7:55:49,0,0,147,0,166,17
7:55:50-7:55:54,0,0,10,0,77,17
7:55:55-7:55:59,0,0,4,0,37,17
7:56:00-7:56:04,0,0,77,0,113,17
7:56:05-7:56:09,0,0,244,0,487,17
7:56:10-7:56:14,0,0,14,0,72,17
7:56:15-7:56:19,0,0,103,0,146,17
7:56:20-7:56:24,0,0,25,0,118,17
7:56:25-7:56:29,0,0,43,0,104,17
7:56:30-7:56:34,0,0,6,0,53,17
7:56:35-7:56:39,0,0,128,0,492,17
7:56:40-7:56:44,0,0,300,0,372,17
7:56:45-7:56:49,0,0,54,0,129,17
7:56:50-7:56:54,0,0,4,0,70,17
7:56:55-7:56:59,0,0,53,0,170,17
7:57:00-7:57:04,0,0,52,0,103,17
7:57:05-7:57:09,0,0,3,0,65,17
7:57:10-7:57:14,0,0,24,0,95,17
7:57:15-7:57:19,0,0,30,0,78,17
7:57:20-7:57:24,0,0,136,0,207,17
7:57:25-7:57:29,0,0,320,0,2119,17
7:57:30-7:57:34,0,0,124,0,182,17
7:57:35-7:57:39,0,0,39,0,75,17
7:57:40-7:57:44,0,0,6,0,63,17
7:57:45-7:57:49,0,0,21,0,95,17
7:57:50-7:57:54,0,0,6,0,61,17
7:57:55-7:57:59,0,0,14,0,64,17
7:58:00-7:58:04,0,0,5,0,48,17
7:58:05-7:58:09,0,0,12,0,57,17
7:58:10-7:58:14,0,0,30,0,87,17
7:58:15-7:58:19,0,0,11,0,43,17
7:58:20-7:58:24,0,0,1,0,66,17
7:58:25-7:58:29,0,0,7,0,38,17
7:58:30-7:58:34,0,0,8,0,52,17
7:58:35-7:58:39,0,0,182,0,293,17
7:58:40-7:58:44,0,0,10,0,59,17
7:58:45-7:58:49,0,0,4,0,31,17
7:58:50-7:58:54,0,0,2,0,66,17
7:58:55-7:58:59,0,0,0,0,42,17
7:59:00-7:59:04,0,0,6,0,27,17
7:59:05-7:59:09,0,0,2,0,32,17
7:59:10-7:59:14,0,0,3,0,61,17
7:59:15-7:59:19,0,0,96,0,117,17
7:59:20-7:59:24,0,0,152,0,199,17
7:59:25-7:59:29,0,0,1,0,28,17
7:59:30-7:59:34,0,0,5,0,78,17
7:59:35-7:59:39,0,0,155,0,604,17
7:59:40-7:59:44,0,0,53,0,95,17
7:59:45-7:59:49,0,0,28,0,91,17
7:59:50-7:59:54,0,0,6,0,68,17
7:59:55-7:59:59,0,0,5,0,64,17
7:55:00-7:55:04,0,0,9,0,31,2
7:55:05-7:55:09,0,0,5,0,58,2
7:55:10-7:55:14,0,0,14,1,115,2
7:55:15-7:55:19,0,0,2,0,32,2
7:55:20-7:55:24,0,0,0,0,65,2
7:55:25-7:55:29,0,0,69,1,134,2
7:55:30-7:55:34,0,0,2,0,61,2
7:55:35-7:55:39,0,0,3,0,35,2
7:55:40-7:55:44,0,0,2,1,31,2
7:55:45-7:55:49,0,0,147,0,166,2
7:55:50-7:55:54,0,0,10,0,77,2
7:55:55-7:55:59,0,0,4,0,37,2
7:56:00-7:56:04,0,0,77,0,113,2
7:56:05-7:56:09,0,0,244,0,487,2
7:56:10-7:56:14,0,0,14,1,72,2
7:56:15-7:56:19,0,0,103,0,146,2
7:56:20-7:56:24,0,0,25,0,118,2
7:56:25-7:56:29,0,0,43,0,104,2
7:56:30-7:56:34,0,0,6,0,53,2
7:56:35-7:56:39,0,0,128,0,492,2
7:56:40-7:56:44,0,0,300,0,372,2
7:56:45-7:56:49,0,0,54,0,129,2
7:56:50-7:56:54,0,0,4,0,70,2
7:56:55-7:56:59,0,0,53,0,170,2
7:57:00-7:57:04,0,0,52,0,103,2
7:57:05-7:57:09,0,0,3,0,65,2
7:57:10-7:57:14,0,0,24,0,95,2
7:57:15-7:57:19,0,0,30,0,78,2
7:57:20-7:57:24,0,0,136,0,207,2
7:57:25-7:57:29,0,0,320,0,2119,2
7:57:30-7:57:34,0,0,124,0,182,2
7:57:35-7:57:39,0,0,39,0,75,2
7:57:40-7:57:44,0,0,6,0,63,2
7:57:45-7:57:49,0,0,21,0,95,2
7:57:50-7:57:54,0,0,6,0,61,2
7:57:55-7:57:59,0,0,14,0,64,2
7:58:00-7:58:04,0,0,5,0,48,2
7:58:05-7:58:09,0,0,12,0,57,2
7:58:10-7:58:14,0,0,30,0,87,2
7:58:15-7:58:19,0,0,11,0,43,2
7:58:20-7:58:24,0,0,1,0,66,2
7:58:25-7:58:29,0,0,7,0,38,2
7:58:30-7:58:34,0,0,8,0,52,2
7:58:35-7:58:39,0,0,182,0,293,2
7:58:40-7:58:44,0,0,10,0,59,2
7:58:45-7:58:49,0,0,4,0,31,2
7:58:50-7:58:54,0,0,2,0,66,2
7:58:55-7:58:59,0,0,0,0,42,2
7:59:00-7:59:04,0,0,6,0,27,2
7:59:05-7:59:09,0,0,2,0,32,2
7:59:10-7:59:14,0,0,3,0,61,2
7:59:15-7:59:19,0,0,96,0,117,2
7:59:20-7:59:24,0,0,152,0,199,2
7:59:25-7:59:29,0,0,1,1,28,2
7:59:30-7:59:34,0,0,5,0,78,2
7:59:35-7:59:39,0,0,155,0,604,2
7:59:40-7:59:44,0,0,53,0,95,2
7:59:45-7:59:49,0,0,28,0,91,2
7:59:50-7:59:54,0,0,6,0,68,2
7:59:55-7:59:59,0,0,5,0,64,2
7:55:00-7:55:04,0,0,0,0,0,2
7:55:05-7:55:09,0,0,0,0,16,2
7:55:10-7:55:14,0,0,0,0,0,2
7:55:15-7:55:19,0,0,0,0,38,2
7:55:20-7:55:24,0,0,0,0,0,2
7:55:25-7:55:29,0,0,0,0,0,2
7:55:30-7:55:34,0,0,0,0,0,2
7:55:35-7:55:39,0,0,0,0,18,2
7:55:40-7:55:44,0,0,0,0,0,2
7:55:45-7:55:49,0,0,1,0,29,2
7:55:50-7:55:54,0,0,0,0,0,2
7:55:55-7:55:59,0,0,0,0,0,2
7:56:00-7:56:04,0,0,0,0,0,2
7:56:05-7:56:09,0,0,0,0,16,2
7:56:10-7:56:14,0,0,0,0,0,2
7:56:15-7:56:19,0,0,1,0,18,2
7:56:20-7:56:24,0,0,0,0,0,2
7:56:25-7:56:29,0,0,0,0,0,2
7:56:30-7:56:34,0,0,0,0,0,2
7:56:35-7:56:39,0,0,0,0,121,2
7:56:40-7:56:44,0,0,0,0,0,2
7:56:45-7:56:49,0,0,0,0,0,2
7:56:50-7:56:54,0,0,1,0,44,2
7:56:55-7:56:59,0,0,0,0,0,2
7:57:00-7:57:04,0,0,0,0,0,2
7:57:05-7:57:09,0,0,0,0,18,2
7:57:10-7:57:14,0,0,0,0,0,2
7:57:15-7:57:19,0,0,0,0,0,2
7:57:20-7:57:24,0,0,0,0,29,2
7:57:25-7:57:29,0,0,0,0,0,2
7:57:30-7:57:34,0,0,0,0,0,2
7:57:35-7:57:39,0,0,0,0,0,2
7:57:40-7:57:44,0,0,0,0,8,2
7:57:45-7:57:49,0,0,0,0,0,2
7:57:50-7:57:54,0,0,1,0,38,2
7:57:55-7:57:59,0,0,0,0,0,2
7:58:00-7:58:04,0,0,0,0,0,2
7:58:05-7:58:09,0,0,0,0,0,2
7:58:10-7:58:14,0,0,0,0,20,2
7:58:15-7:58:19,0,0,0,0,0,2
7:58:20-7:58:24,0,0,1,0,22,2
7:58:25-7:58:29,0,0,0,0,0,2
7:58:30-7:58:34,0,0,0,0,0,2
7:58:35-7:58:39,0,0,0,0,0,2
7:58:40-7:58:44,0,0,0,0,7,2
7:58:45-7:58:49,0,0,0,0,0,2
7:58:50-7:58:54,0,0,3,0,59,2
7:58:55-7:58:59,0,0,0,0,0,2
7:59:00-7:59:04,0,0,0,0,0,2
7:59:05-7:59:09,0,0,0,0,0,2
7:59:10-7:59:14,0,0,0,0,13,2
7:59:15-7:59:19,0,0,0,0,0,2
7:59:20-7:59:24,0,0,0,0,21,2
7:59:25-7:59:29,0,0,0,0,0,2
7:59:30-7:59:34,0,0,0,0,0,2
7:59:35-7:59:39,0,0,0,0,0,2
7:59:40-7:59:44,0,0,0,0,8,2
7:59:45-7:59:49,0,0,0,0,0,2
7:59:50-7:59:54,0,0,0,0,0,2
7:59:55-7:59:59,0,0,1,0,239,2
7:55:00-7:55:04,0,0,10,0,31,50
7:55:05-7:55:09,0,0,21,0,58,50
7:55:10-7:55:14,0,0,44,0,115,50
7:55:15-7:55:19,0,0,12,0,32,50
7:55:20-7:55:24,0,0,21,0,65,50
7:55:25-7:55:29,0,0,27,0,134,50
7:55:30-7:55:34,0,0,16,0,61,50
7:55:35-7:55:39,0,0,18,0,35,50
7:55:40-7:55:44,0,0,10,0,31,50
7:55:45-7:55:49,0,0,7,0,166,50
7:55:50-7:55:54,0,0,30,0,77,50
7:55:55-7:55:59,0,0,10,0,37,50
7:56:00-7:56:04,0,0,14,0,113,50
7:56:05-7:56:09,0,0,18,0,487,50
7:56:10-7:56:14,0,0,30,0,72,50
7:56:15-7:56:19,0,0,22,0,146,50
7:56:20-7:56:24,0,0,56,0,118,50
7:56:25-7:56:29,0,0,27,0,104,50
7:56:30-7:56:34,0,0,19,0,53,50
7:56:35-7:56:39,0,0,218,0,492,50
7:56:40-7:56:44,0,0,45,0,372,50
7:56:45-7:56:49,0,0,49,0,129,50
7:56:50-7:56:54,0,0,35,0,70,50
7:56:55-7:56:59,0,0,63,0,170,50
7:57:00-7:57:04,0,0,20,0,103,50
7:57:05-7:57:09,0,0,30,0,65,50
7:57:10-7:57:14,0,0,28,0,95,50
7:57:15-7:57:19,0,0,22,0,78,50
7:57:20-7:57:24,0,0,32,0,207,50
7:57:25-7:57:29,0,0,1116,0,2119,50
7:57:30-7:57:34,0,0,31,0,182,50
7:57:35-7:57:39,0,0,23,0,75,50
7:57:40-7:57:44,0,0,27,0,63,50
7:57:45-7:57:49,0,0,30,0,95,50
7:57:50-7:57:54,0,0,16,0,61,50
7:57:55-7:57:59,0,0,29,0,64,50
7:58:00-7:58:04,0,0,29,0,48,50
7:58:05-7:58:09,0,0,15,0,57,50
7:58:10-7:58:14,0,0,24,0,87,50
7:58:15-7:58:19,0,0,18,0,43,50
7:58:20-7:58:24,0,0,36,0,66,50
7:58:25-7:58:29,0,0,29,0,38,50
7:58:30-7:58:34,0,0,24,0,52,50
7:58:35-7:58:39,0,0,39,0,293,50
7:58:40-7:58:44,0,0,27,0,59,50
7:58:45-7:58:49,0,0,12,0,31,50
7:58:50-7:58:54,0,0,33,0,66,50
7:58:55-7:58:59,0,0,18,0,42,50
7:59:00-7:59:04,0,0,9,0,27,50
7:59:05-7:59:09,0,0,17,0,32,50
