time_range, announc_as_counter, announc_as_counter_ip, num_path_dict_before, num_as_pairs, source_as_counter, prev_peer_as, prev_announc_as, path_presence
23:59:35-23:59:39,0,0,44,0,44,264268,15562,0
23:59:40-23:59:44,0,0,28,0,28,264268,15562,0
23:59:45-23:59:49,0,0,38,0,38,264268,15562,0
23:59:50-23:59:54,0,0,17,0,17,264268,15562,0
23:59:55-23:59:59,0,0,20,0,20,264268,15562,0
23:57:00-23:57:04,0,0,34,0,34,52940,15562,0
23:57:05-23:57:09,0,0,39,0,39,52940,15562,0
23:57:10-23:57:14,0,0,16,0,16,52940,15562,0
23:57:15-23:57:19,0,0,22,0,22,52940,15562,0
23:57:20-23:57:24,0,0,35,0,35,52940,15562,0
23:57:25-23:57:29,0,0,31,0,31,52940,15562,0
23:57:30-23:57:34,0,0,45,0,45,52940,15562,0
23:57:35-23:57:39,0,0,20,0,20,52940,15562,0
23:57:40-23:57:44,0,0,62,0,62,52940,15562,0
23:57:45-23:57:49,0,0,65,0,65,52940,15562,0
23:57:50-23:57:54,0,0,51,0,51,52940,15562,0
23:57:55-23:57:59,0,0,44,0,44,52940,15562,0
23:58:00-23:58:04,0,0,45,0,45,52940,15562,0
23:58:05-23:58:09,0,0,48,0,48,52940,15562,0
23:58:10-23:58:14,0,0,12,0,12,52940,15562,0
23:58:15-23:58:19,0,0,58,0,58,52940,15562,0
23:58:20-23:58:24,0,0,13,0,13,52940,15562,0
23:58:25-23:58:29,0,0,21,0,21,52940,15562,0
23:58:30-23:58:34,0,0,29,0,29,52940,15562,0
23:58:35-23:58:39,0,0,74,0,74,52940,15562,0
23:58:40-23:58:44,0,0,24,1,24,52940,15562,0
23:58:45-23:58:49,0,0,28,0,28,52940,15562,0
23:58:50-23:58:54,0,0,15,0,15,52940,15562,0
23:58:55-23:58:59,0,0,18,0,18,52940,15562,0
23:59:00-23:59:04,0,0,24,0,24,52940,15562,0
23:59:05-23:59:09,0,0,25,0,25,52940,15562,0
23:59:10-23:59:14,0,0,14,0,14,52940,15562,0
23:59:15-23:59:19,0,0,32,0,32,52940,15562,0
23:59:20-23:59:24,0,0,34,0,34,52940,15562,0
23:59:25-23:59:29,0,0,11,0,11,52940,15562,0
23:59:30-23:59:34,0,0,34,0,34,52940,15562,0
23:59:35-23:59:39,0,0,44,0,44,52940,15562,0
23:59:40-23:59:44,0,0,28,0,28,52940,15562,0
23:59:45-23:59:49,0,0,38,0,38,52940,15562,0
23:59:50-23:59:54,0,0,17,0,17,52940,15562,0
23:59:55-23:59:59,0,0,20,0,20,52940,15562,0
23:57:00-23:57:04,0,0,34,0,34,5396,15562,0
23:57:05-23:57:09,0,0,39,0,39,5396,15562,0
23:57:10-23:57:14,0,0,16,0,16,5396,15562,0
23:57:15-23:57:19,0,0,22,0,22,5396,15562,0
23:57:20-23:57:24,0,0,35,0,35,5396,15562,0
23:57:25-23:57:29,0,0,31,0,31,5396,15562,0
23:57:30-23:57:34,0,0,45,0,45,5396,15562,0
23:57:35-23:57:39,0,0,20,0,20,5396,15562,0
23:57:40-23:57:44,0,0,62,0,62,5396,15562,0
23:57:45-23:57:49,0,0,65,0,65,5396,15562,0
23:57:50-23:57:54,0,0,51,0,51,5396,15562,0
23:57:55-23:57:59,0,0,44,0,44,5396,15562,0
23:58:00-23:58:04,0,0,45,0,45,5396,15562,0
23:58:05-23:58:09,0,0,48,0,48,5396,15562,0
23:58:10-23:58:14,0,0,12,0,12,5396,15562,0
23:58:15-23:58:19,0,0,58,0,58,5396,15562,0
23:58:20-23:58:24,0,0,13,0,13,5396,15562,0
23:58:25-23:58:29,0,0,21,0,21,5396,15562,0
23:58:30-23:58:34,0,0,29,0,29,5396,15562,0
23:58:35-23:58:39,0,0,74,0,74,5396,15562,0
23:58:40-23:58:44,0,0,24,0,24,5396,15562,0
23:58:45-23:58:49,0,0,28,0,28,5396,15562,0
23:58:50-23:58:54,0,0,15,0,15,5396,15562,0
23:58:55-23:58:59,0,0,18,0,18,5396,15562,0
23:59:00-23:59:04,0,0,24,0,24,5396,15562,0
23:59:05-23:59:09,0,0,25,0,25,5396,15562,0
23:59:10-23:59:14,0,0,14,0,14,5396,15562,0
23:59:15-23:59:19,0,0,32,0,32,5396,15562,0
23:59:20-23:59:24,0,0,34,0,34,5396,15562,0
23:59:25-23:59:29,0,0,11,0,11,5396,15562,0
23:59:30-23:59:34,0,0,34,0,34,5396,15562,0
23:59:35-23:59:39,0,0,44,0,44,5396,15562,0
23:59:40-23:59:44,0,0,28,0,28,5396,15562,0
23:59:45-23:59:49,0,0,38,0,38,5396,15562,0
23:59:50-23:59:54,0,0,17,0,17,5396,15562,0
23:59:55-23:59:59,0,0,20,0,20,5396,15562,0
23:57:00-23:57:04,0,0,0,0,33,20764,15562,0
23:57:05-23:57:09,0,0,0,0,15,20764,15562,0
23:57:10-23:57:14,0,0,0,0,12,20764,15562,0
23:57:15-23:57:19,0,0,0,0,16,20764,15562,0
23:57:20-23:57:24,0,0,0,0,6,20764,15562,0
23:57:25-23:57:29,0,0,0,0,24,20764,15562,0
23:57:30-23:57:34,0,0,0,0,32,20764,15562,0
23:57:35-23:57:39,0,0,0,0,25,20764,15562,0
23:57:40-23:57:44,0,0,0,0,30,20764,15562,0
23:57:45-23:57:49,0,0,0,0,28,20764,15562,0
23:57:50-23:57:54,0,0,0,0,75,20764,15562,0
23:57:55-23:57:59,0,0,0,0,86,20764,15562,0
23:58:00-23:58:04,0,0,0,0,14,20764,15562,0
23:58:05-23:58:09,0,0,0,0,39,20764,15562,0
23:58:10-23:58:14,0,0,0,0,19,20764,15562,0
23:58:15-23:58:19,0,0,0,0,70,20764,15562,0
23:58:20-23:58:24,0,0,0,0,6,20764,15562,0
23:58:25-23:58:29,0,0,0,0,29,20764,15562,0
23:58:30-23:58:34,0,0,0,0,16,20764,15562,0
23:58:35-23:58:39,0,0,0,0,21,20764,15562,0
23:58:40-23:58:44,0,0,0,0,11,20764,15562,0
23:58:45-23:58:49,0,0,0,0,32,20764,15562,0
23:58:50-23:58:54,0,0,0,0,17,20764,15562,0
23:58:55-23:58:59,0,0,0,0,18,20764,15562,0
23:59:00-23:59:04,0,0,0,0,33,20764,15562,0
23:59:05-23:59:09,0,0,0,0,38,20764,15562,0
23:59:10-23:59:14,0,0,0,0,9,20764,15562,0
23:59:15-23:59:19,0,0,0,0,27,20764,15562,0
23:59:20-23:59:24,0,0,0,0,15,20764,15562,0
23:59:25-23:59:29,0,0,0,0,34,20764,15562,0
23:59:30-23:59:34,0,0,0,0,16,20764,15562,0
23:59:35-23:59:39,0,0,0,0,65,20764,15562,0
23:59:40-23:59:44,0,0,0,0,41,20764,15562,0
23:59:45-23:59:49,0,0,0,0,38,20764,15562,0
23:59:50-23:59:54,0,0,0,0,13,20764,15562,0
23:59:55-23:59:59,0,0,0,0,21,20764,15562,0
23:57:00-23:57:04,0,0,0,0,8,25152,34549,0
23:57:05-23:57:09,0,0,0,0,0,25152,34549,0
23:57:10-23:57:14,0,0,0,0,0,25152,34549,0
23:57:15-23:57:19,0,0,0,0,26,25152,34549,0
23:57:20-23:57:24,0,0,0,0,0,25152,34549,0
23:57:25-23:57:29,0,0,0,0,0,25152,34549,0
23:57:30-23:57:34,0,0,0,0,6,25152,34549,0
23:57:35-23:57:39,0,0,0,0,0,25152,34549,0
23:57:40-23:57:44,0,0,0,0,0,25152,34549,0
23:57:45-23:57:49,0,0,0,0,46,25152,34549,0
23:57:50-23:57:54,0,0,0,0,0,25152,34549,0
23:57:55-23:57:59,0,0,0,0,0,25152,34549,0
23:58:00-23:58:04,0,0,0,0,13,25152,34549,0
23:58:05-23:58:09,0,0,0,0,0,25152,34549,0
23:58:10-23:58:14,0,0,0,0,0,25152,34549,0
23:58:15-23:58:19,0,0,0,0,37,25152,34549,0
23:58:20-23:58:24,0,0,0,0,0,25152,34549,0
23:58:25-23:58:29,0,0,0,0,0,25152,34549,0
23:58:30-23:58:34,0,0,0,0,0,25152,34549,0
23:58:35-23:58:39,0,0,0,0,5,25152,34549,0
23:58:40-23:58:44,0,0,0,0,0,25152,34549,0
23:58:45-23:58:49,0,0,0,0,0,25152,34549,0
23:58:50-23:58:54,0,0,0,0,48,25152,34549,0
23:58:55-23:58:59,0,0,0,0,0,25152,34549,0
23:59:00-23:59:04,0,0,0,0,0,25152,34549,0
23:59:05-23:59:09,0,0,0,0,10,25152,34549,0
23:59:10-23:59:14,0,0,0,0,0,25152,34549,0
23:59:15-23:59:19,0,0,0,0,0,25152,34549,0
23:59:20-23:59:24,0,0,0,0,29,25152,34549,0
23:59:25-23:59:29,0,0,0,0,0,25152,34549,0
23:59:30-23:59:34,0,0,0,0,0,25152,34549,0
23:59:35-23:59:39,0,0,0,0,6,25152,34549,0
23:59:40-23:59:44,0,0,0,0,0,25152,34549,0
23:59:45-23:59:49,0,0,0,0,0,25152,34549,0
23:59:50-23:59:54,0,0,0,0,26,25152,34549,0
23:59:55-23:59:59,0,0,0,0,0,25152,34549,0
23:57:00-23:57:04,0,0,34,1,34,51185,50304,0
23:57:05-23:57:09,0,0,39,2,39,51185,50304,0
23:57:10-23:57:14,0,0,16,1,16,51185,50304,0
23:57:15-23:57:19,0,0,22,0,22,51185,50304,0
23:57:20-23:57:24,0,0,35,2,35,51185,50304,0
23:57:25-23:57:29,0,0,31,0,31,51185,50304,0
23:57:30-23:57:34,0,0,45,2,45,51185,50304,0
23:57:35-23:57:39,0,0,20,0,20,51185,50304,0
23:57:40-23:57:44,0,0,62,0,62,51185,50304,0
23:57:45-23:57:49,0,0,65,1,65,51185,50304,0
23:57:50-23:57:54,0,0,51,1,51,51185,50304,0
23:57:55-23:57:59,0,0,44,0,44,51185,50304,0
23:58:00-23:58:04,0,0,45,2,45,51185,50304,0
23:58:05-23:58:09,0,0,48,2,48,51185,50304,0
23:58:10-23:58:14,0,0,12,2,12,51185,50304,0
23:58:15-23:58:19,0,0,58,0,58,51185,50304,0
23:58:20-23:58:24,0,0,13,0,13,51185,50304,0
23:58:25-23:58:29,0,0,21,0,21,51185,50304,0
23:58:30-23:58:34,0,0,29,2,29,51185,50304,0
23:58:35-23:58:39,0,0,74,0,74,51185,50304,0
23:58:40-23:58:44,0,0,24,1,24,51185,50304,0
23:58:45-23:58:49,0,0,28,0,28,51185,50304,0
23:58:50-23:58:54,0,0,15,2,15,51185,50304,0
23:58:55-23:58:59,0,0,18,0,18,51185,50304,0
23:59:00-23:59:04,0,0,24,2,24,51185,50304,0
23:59:05-23:59:09,0,0,25,0,25,51185,50304,0
23:59:10-23:59:14,0,0,14,0,14,51185,50304,0
23:59:15-23:59:19,0,0,32,0,32,51185,50304,0
23:59:20-23:59:24,0,0,34,0,34,51185,50304,0
23:59:25-23:59:29,0,0,11,0,11,51185,50304,0
23:59:30-23:59:34,0,0,34,2,34,51185,50304,0
23:59:35-23:59:39,0,0,44,1,44,51185,50304,0
23:59:40-23:59:44,0,0,28,0,28,51185,50304,0
23:59:45-23:59:49,0,0,38,0,38,51185,50304,0
23:59:50-23:59:54,0,0,17,0,17,51185,50304,0
23:59:55-23:59:59,0,0,20,2,20,51185,50304,0
23:57:00-23:57:04,0,0,34,1,34,52940,15562,0
23:57:05-23:57:09,0,0,39,2,39,52940,15562,0
23:57:10-23:57:14,0,0,16,1,16,52940,15562,0
23:57:15-23:57:19,0,0,22,0,22,52940,15562,0
23:57:20-23:57:24,0,0,35,2,35,52940,15562,0
23:57:25-23:57:29,0,0,31,0,31,52940,15562,0
23:57:30-23:57:34,0,0,45,2,45,52940,15562,0
23:57:35-23:57:39,0,0,20,0,20,52940,15562,0
23:57:40-23:57:44,0,0,62,0,62,52940,15562,0
23:57:45-23:57:49,0,0,65,1,65,52940,15562,0
23:57:50-23:57:54,0,0,51,1,51,52940,15562,0
23:57:55-23:57:59,0,0,44,0,44,52940,15562,0
23:58:00-23:58:04,0,0,45,2,45,52940,15562,0
23:58:05-23:58:09,0,0,48,2,48,52940,15562,0
23:58:10-23:58:14,0,0,12,2,12,52940,15562,0
23:58:15-23:58:19,0,0,58,0,58,52940,15562,0
23:58:20-23:58:24,0,0,13,0,13,52940,15562,0
23:58:25-23:58:29,0,0,21,0,21,52940,15562,0
23:58:30-23:58:34,0,0,29,2,29,52940,15562,0
23:58:35-23:58:39,0,0,74,0,74,52940,15562,0
23:58:40-23:58:44,0,0,24,1,24,52940,15562,0
23:58:45-23:58:49,0,0,28,0,28,52940,15562,0
23:58:50-23:58:54,0,0,15,2,15,52940,15562,0
23:58:55-23:58:59,0,0,18,0,18,52940,15562,0
23:59:00-23:59:04,0,0,24,2,24,52940,15562,0
23:59:05-23:59:09,0,0,25,0,25,52940,15562,0
23:59:10-23:59:14,0,0,14,0,14,52940,15562,0
23:59:15-23:59:19,0,0,32,0,32,52940,15562,0
23:59:20-23:59:24,0,0,34,0,34,52940,15562,0
23:59:25-23:59:29,0,0,11,0,11,52940,15562,0
23:59:30-23:59:34,0,0,34,2,34,52940,15562,0
23:59:35-23:59:39,0,0,44,1,44,52940,15562,0
23:59:40-23:59:44,0,0,28,0,28,52940,15562,0
23:59:45-23:59:49,0,0,38,0,38,52940,15562,0
23:59:50-23:59:54,0,0,17,0,17,52940,15562,0
23:59:55-23:59:59,0,0,20,2,20,52940,15562,0
23:57:00-23:57:04,1,1,0,0,8,52720,15562,1
23:57:05-23:57:09,0,0,0,0,0,52720,15562,1
23:57:10-23:57:14,1,1,0,0,0,52720,15562,1
23:57:15-23:57:19,1,2,0,0,26,52720,15562,1
23:57:20-23:57:24,2,35,0,0,0,52720,15562,1
23:57:25-23:57:29,0,0,0,0,0,52720,15562,1
23:57:30-23:57:34,1,1,0,0,6,52720,15562,1
23:57:35-23:57:39,0,0,0,0,0,52720,15562,1
23:57:40-23:57:44,0,0,0,0,0,52720,15562,1
23:57:45-23:57:49,1,5,0,0,46,52720,15562,1
23:57:50-23:57:54,2,140,0,0,0,52720,15562,1
23:57:55-23:57:59,1,3,0,0,0,52720,15562,1
23:58:00-23:58:04,1,0,0,0,13,52720,15562,1
23:58:05-23:58:09,1,1,0,0,0,52720,15562,1
23:58:10-23:58:14,0,0,0,0,0,52720,15562,1
23:58:15-23:58:19,0,0,0,0,37,52720,15562,1
23:58:20-23:58:24,2,82,0,0,0,52720,15562,1
23:58:25-23:58:29,0,0,0,0,0,52720,15562,1
23:58:30-23:58:34,0,0,0,0,0,52720,15562,1
23:58:35-23:58:39,0,0,0,0,5,52720,15562,1
23:58:40-23:58:44,0,0,0,0,0,52720,15562,1
23:58:45-23:58:49,1,1,0,0,0,52720,15562,1
23:58:50-23:58:54,2,66,0,0,48,52720,15562,1
23:58:55-23:58:59,0,0,0,0,0,52720,15562,1
23:59:00-23:59:04,0,0,0,0,0,52720,15562,1
23:59:05-23:59:09,1,2,0,0,10,52720,15562,1
23:59:10-23:59:14,0,0,0,0,0,52720,15562,1
23:59:15-23:59:19,1,2,0,0,0,52720,15562,1
23:59:20-23:59:24,2,70,0,0,29,52720,15562,1
23:59:25-23:59:29,0,0,0,0,0,52720,15562,1
23:59:30-23:59:34,0,0,0,0,0,52720,15562,1
23:59:35-23:59:39,1,1,0,0,6,52720,15562,1
23:59:40-23:59:44,1,1,0,0,0,52720,15562,1
23:59:45-23:59:49,2,1,0,0,0,52720,15562,1
23:59:50-23:59:54,2,50,0,0,26,52720,15562,1
23:59:55-23:59:59,1,2,0,0,0,52720,15562,1
23:57:00-23:57:04,0,0,34,0,34,50300,50304,1
23:57:05-23:57:09,0,0,39,0,39,50300,50304,1
23:57:10-23:57:14,0,0,16,0,16,50300,50304,1
23:57:15-23:57:19,2,44,22,2,22,50300,50304,1
23:57:20-23:57:24,0,0,35,0,35,50300,50304,1
23:57:25-23:57:29,0,0,31,0,31,50300,50304,1
23:57:30-23:57:34,0,0,45,0,45,50300,50304,1
23:57:35-23:57:39,0,0,20,0,20,50300,50304,1
23:57:40-23:57:44,0,0,62,0,62,50300,50304,1
23:57:45-23:57:49,2,52,65,2,65,50300,50304,1
23:57:50-23:57:54,0,0,51,0,51,50300,50304,1
23:57:55-23:57:59,0,0,44,0,44,50300,50304,1
23:58:00-23:58:04,0,0,45,0,45,50300,50304,1
23:58:05-23:58:09,0,0,48,0,48,50300,50304,1
23:58:10-23:58:14,0,0,12,0,12,50300,50304,1
23:58:15-23:58:19,2,67,58,2,58,50300,50304,1
23:58:20-23:58:24,0,0,13,0,13,50300,50304,1
23:58:25-23:58:29,0,0,21,0,21,50300,50304,1
23:58:30-23:58:34,0,0,29,0,29,50300,50304,1
23:58:35-23:58:39,0,0,74,0,74,50300,50304,1
23:58:40-23:58:44,0,0,24,0,24,50300,50304,1
23:58:45-23:58:49,2,32,28,2,28,50300,50304,1
23:58:50-23:58:54,0,0,15,0,15,50300,50304,1
23:58:55-23:58:59,0,0,18,0,18,50300,50304,1
23:59:00-23:59:04,0,0,24,0,24,50300,50304,1
23:59:05-23:59:09,0,0,25,0,25,50300,50304,1
23:59:10-23:59:14,0,0,14,0,14,50300,50304,1
23:59:15-23:59:19,2,41,32,2,32,50300,50304,1
23:59:20-23:59:24,0,0,34,0,34,50300,50304,1
23:59:25-23:59:29,0,0,11,0,11,50300,50304,1
23:59:30-23:59:34,0,0,34,0,34,50300,50304,1
23:59:35-23:59:39,0,0,44,0,44,50300,50304,1
23:59:40-23:59:44,0,0,28,0,28,50300,50304,1
23:59:45-23:59:49,2,33,38,2,38,50300,50304,1
23:59:50-23:59:54,0,0,17,0,17,50300,50304,1
23:59:55-23:59:59,0,0,20,0,20,50300,50304,1
23:57:00-23:57:04,0,0,0,0,0,37989,15562,1
23:57:05-23:57:09,0,0,0,0,0,37989,15562,1
23:57:10-23:57:14,0,0,0,0,0,37989,15562,1
23:57:15-23:57:19,0,0,0,1,0,37989,15562,1
23:57:20-23:57:24,0,0,0,1,0,37989,15562,1
23:57:25-23:57:29,0,0,0,1,0,37989,15562,1
23:57:30-23:57:34,0,0,2,1,18,37989,15562,1
23:57:35-23:57:39,0,0,0,0,0,37989,15562,1
23:57:40-23:57:44,0,0,0,0,0,37989,15562,1
23:57:45-23:57:49,0,0,0,0,0,37989,15562,1
23:57:50-23:57:54,0,0,0,0,0,37989,15562,1
23:57:55-23:57:59,0,0,0,0,0,37989,15562,1
23:58:00-23:58:04,0,0,1,0,37,37989,15562,1
23:58:05-23:58:09,0,0,0,0,0,37989,15562,1
23:58:10-23:58:14,0,0,0,1,0,37989,15562,1
23:58:15-23:58:19,0,0,0,0,0,37989,15562,1
23:58:20-23:58:24,0,0,0,0,0,37989,15562,1
23:58:25-23:58:29,0,0,0,0,0,37989,15562,1
23:58:30-23:58:34,0,0,1,0,55,37989,15562,1
23:58:35-23:58:39,0,0,0,0,0,37989,15562,1
23:58:40-23:58:44,0,0,0,0,0,37989,15562,1
23:58:45-23:58:49,0,0,0,0,0,37989,15562,1
23:58:50-23:58:54,0,0,0,0,0,37989,15562,1
23:58:55-23:58:59,0,0,0,0,0,37989,15562,1
23:59:00-23:59:04,0,0,0,1,21,37989,15562,1
23:59:05-23:59:09,0,0,0,0,0,37989,15562,1
23:59:10-23:59:14,0,0,0,0,0,37989,15562,1
23:59:15-23:59:19,0,0,0,0,0,37989,15562,1
23:59:20-23:59:24,0,0,0,0,0,37989,15562,1
23:59:25-23:59:29,0,0,0,0,0,37989,15562,1
23:59:30-23:59:34,0,0,4,1,6,37989,15562,1
23:59:35-23:59:39,0,0,0,1,0,37989,15562,1
23:59:40-23:59:44,0,0,0,0,0,37989,15562,1
23:59:45-23:59:49,0,0,0,0,0,37989,15562,1
23:59:50-23:59:54,0,0,0,1,0,37989,15562,1
23:59:55-23:59:59,0,0,0,1,0,37989,15562,1
23:57:00-23:57:04,0,0,34,0,34,35054,29608,1
23:57:05-23:57:09,0,0,39,0,39,35054,29608,1
23:57:10-23:57:14,0,0,16,0,16,35054,29608,1
23:57:15-23:57:19,0,0,22,0,22,35054,29608,1
23:57:20-23:57:24,0,0,35,0,35,35054,29608,1
23:57:25-23:57:29,0,0,31,0,31,35054,29608,1
23:57:30-23:57:34,0,0,45,0,45,35054,29608,1
23:57:35-23:57:39,0,0,20,0,20,35054,29608,1
23:57:40-23:57:44,0,0,62,0,62,35054,29608,1
23:57:45-23:57:49,0,0,65,0,65,35054,29608,1
23:57:50-23:57:54,0,0,51,0,51,35054,29608,1
23:57:55-23:57:59,0,0,44,0,44,35054,29608,1
23:58:00-23:58:04,0,0,45,0,45,35054,29608,1
23:58:05-23:58:09,0,0,48,0,48,35054,29608,1
23:58:10-23:58:14,0,0,12,0,12,35054,29608,1
23:58:15-23:58:19,0,0,58,0,58,35054,29608,1
23:58:20-23:58:24,0,0,13,0,13,35054,29608,1
23:58:25-23:58:29,0,0,21,0,21,35054,29608,1
23:58:30-23:58:34,0,0,29,0,29,35054,29608,1
23:58:35-23:58:39,0,0,74,0,74,35054,29608,1
23:58:40-23:58:44,0,0,24,1,24,35054,29608,1
23:58:45-23:58:49,0,0,28,0,28,35054,29608,1
23:58:50-23:58:54,0,0,15,0,15,35054,29608,1
23:58:55-23:58:59,0,0,18,0,18,35054,29608,1
23:59:00-23:59:04,0,0,24,0,24,35054,29608,1
23:59:05-23:59:09,0,0,25,0,25,35054,29608,1
23:59:10-23:59:14,0,0,14,0,14,35054,29608,1
23:59:15-23:59:19,0,0,32,0,32,35054,29608,1
23:59:20-23:59:24,0,0,34,0,34,35054,29608,1
23:59:25-23:59:29,0,0,11,0,11,35054,29608,1
23:59:30-23:59:34,0,0,34,0,34,35054,29608,1
23:59:35-23:59:39,0,0,44,0,44,35054,29608,1
23:59:40-23:59:44,0,0,28,0,28,35054,29608,1
23:59:45-23:59:49,0,0,38,0,38,35054,29608,1
23:59:50-23:59:54,0,0,17,0,17,35054,29608,1
23:59:55-23:59:59,0,0,20,0,20,35054,29608,1
23:57:00-23:57:04,0,0,0,0,8,5396,15562,1
23:57:05-23:57:09,0,0,0,0,0,5396,15562,1
23:57:10-23:57:14,0,0,0,0,0,5396,15562,1
23:57:15-23:57:19,0,0,0,0,26,5396,15562,1
23:57:20-23:57:24,0,0,0,0,0,5396,15562,1
23:57:25-23:57:29,0,0,0,0,0,5396,15562,1
23:57:30-23:57:34,0,0,0,0,6,5396,15562,1
23:57:35-23:57:39,0,0,0,0,0,5396,15562,1
23:57:40-23:57:44,0,0,0,0,0,5396,15562,1
23:57:45-23:57:49,0,0,0,0,46,5396,15562,1
23:57:50-23:57:54,0,0,0,0,0,5396,15562,1
23:57:55-23:57:59,0,0,0,0,0,5396,15562,1
23:58:00-23:58:04,0,0,0,0,13,5396,15562,1
23:58:05-23:58:09,0,0,0,0,0,5396,15562,1
23:58:10-23:58:14,0,0,0,0,0,5396,15562,1
23:58:15-23:58:19,0,0,0,0,37,5396,15562,1
23:58:20-23:58:24,0,0,0,0,0,5396,15562,1
23:58:25-23:58:29,0,0,0,0,0,5396,15562,1
23:58:30-23:58:34,0,0,0,0,0,5396,15562,1
23:58:35-23:58:39,0,0,0,0,5,5396,15562,1
23:58:40-23:58:44,0,0,0,0,0,5396,15562,1
23:58:45-23:58:49,0,0,0,0,0,5396,15562,1
23:58:50-23:58:54,0,0,0,0,48,5396,15562,1
23:58:55-23:58:59,0,0,0,0,0,5396,15562,1
23:59:00-23:59:04,0,0,0,0,0,5396,15562,1
23:59:05-23:59:09,0,0,0,0,10,5396,15562,1
23:59:10-23:59:14,0,0,0,0,0,5396,15562,1
23:59:15-23:59:19,0,0,0,0,0,5396,15562,1
23:59:20-23:59:24,0,0,0,0,29,5396,15562,1
23:59:25-23:59:29,0,0,0,0,0,5396,15562,1
23:59:30-23:59:34,0,0,0,0,0,5396,15562,1
23:59:35-23:59:39,0,0,0,0,6,5396,15562,1
23:59:40-23:59:44,0,0,0,0,0,5396,15562,1
23:59:45-23:59:49,0,0,0,0,0,5396,15562,1
23:59:50-23:59:54,0,0,0,0,26,5396,15562,1
23:59:55-23:59:59,0,0,0,0,0,5396,15562,1
23:57:00-23:57:04,0,0,0,0,33,49605,50304,0
23:57:05-23:57:09,0,0,0,0,15,49605,50304,0
23:57:10-23:57:14,0,0,0,0,12,49605,50304,0
23:57:15-23:57:19,0,0,0,0,16,49605,50304,0
23:57:20-23:57:24,1,41,0,2,6,49605,50304,0
23:57:25-23:57:29,0,0,0,0,24,49605,50304,0
23:57:30-23:57:34,0,0,0,0,32,49605,50304,0
23:57:35-23:57:39,0,0,0,0,25,49605,50304,0
23:57:40-23:57:44,0,0,0,0,30,49605,50304,0
23:57:45-23:57:49,0,0,0,0,28,49605,50304,0
23:57:50-23:57:54,1,39,0,2,75,49605,50304,0
23:57:55-23:57:59,0,0,0,0,86,49605,50304,0
23:58:00-23:58:04,0,0,0,0,14,49605,50304,0
23:58:05-23:58:09,0,0,0,0,39,49605,50304,0
23:58:10-23:58:14,0,0,0,0,19,49605,50304,0
23:58:15-23:58:19,0,0,0,0,70,49605,50304,0
23:58:20-23:58:24,1,56,0,3,6,49605,50304,0
23:58:25-23:58:29,0,0,0,0,29,49605,50304,0
23:58:30-23:58:34,0,0,0,0,16,49605,50304,0
23:58:35-23:58:39,0,0,0,0,21,49605,50304,0
23:58:40-23:58:44,0,0,0,0,11,49605,50304,0
23:58:45-23:58:49,0,0,0,0,32,49605,50304,0
23:58:50-23:58:54,1,81,0,2,17,49605,50304,0
23:58:55-23:58:59,0,0,0,0,18,49605,50304,0
23:59:00-23:59:04,0,0,0,0,33,49605,50304,0
23:59:05-23:59:09,0,0,0,0,38,49605,50304,0
23:59:10-23:59:14,0,0,0,0,9,49605,50304,0
23:59:15-23:59:19,0,0,0,0,27,49605,50304,0
23:59:20-23:59:24,1,36,0,2,15,49605,50304,0
23:59:25-23:59:29,0,0,0,0,34,49605,50304,0
23:59:30-23:59:34,0,0,0,0,16,49605,50304,0
23:59:35-23:59:39,0,0,0,0,65,49605,50304,0
23:59:40-23:59:44,0,0,0,0,41,49605,50304,0
23:59:45-23:59:49,0,0,0,0,38,49605,50304,0
23:59:50-23:59:54,1,36,0,2,13,49605,50304,0
23:59:55-23:59:59,0,0,0,0,21,49605,50304,0
23:57:00-23:57:04,0,0,0,0,8,4608,34549,0
23:57:05-23:57:09,0,0,0,0,0,4608,34549,0
23:57:10-23:57:14,0,0,0,0,0,4608,34549,0
23:57:15-23:57:19,0,0,0,0,26,4608,34549,0
23:57:20-23:57:24,0,0,0,0,0,4608,34549,0
23:57:25-23:57:29,0,0,0,0,0,4608,34549,0
23:57:30-23:57:34,0,0,0,0,6,4608,34549,0
23:57:35-23:57:39,0,0,0,0,0,4608,34549,0
23:57:40-23:57:44,0,0,0,0,0,4608,34549,0
23:57:45-23:57:49,0,0,0,0,46,4608,34549,0
23:57:50-23:57:54,0,0,0,0,0,4608,34549,0
23:57:55-23:57:59,0,0,0,0,0,4608,34549,0
23:58:00-23:58:04,0,0,0,0,13,4608,34549,0
23:58:05-23:58:09,0,0,0,0,0,4608,34549,0
23:58:10-23:58:14,0,0,0,0,0,4608,34549,0
23:58:15-23:58:19,0,0,0,0,37,4608,34549,0
23:58:20-23:58:24,0,0,0,0,0,4608,34549,0
23:58:25-23:58:29,0,0,0,0,0,4608,34549,0
23:58:30-23:58:34,0,0,0,0,0,4608,34549,0
23:58:35-23:58:39,0,0,0,0,5,4608,34549,0
23:58:40-23:58:44,0,0,0,0,0,4608,34549,0
23:58:45-23:58:49,0,0,0,0,0,4608,34549,0
23:58:50-23:58:54,0,0,0,0,48,4608,34549,0
23:58:55-23:58:59,0,0,0,0,0,4608,34549,0
23:59:00-23:59:04,0,0,0,0,0,4608,34549,0
23:59:05-23:59:09,0,0,0,0,10,4608,34549,0
23:59:10-23:59:14,0,0,0,0,0,4608,34549,0
