time_range, announc_as_counter, announc_as_counter_ip, num_path_dict_before, num_as_pairs, source_as_counter, timestamp
11:58:25-11:58:29,0,0,2,0,6,2297
11:58:30-11:58:34,0,0,0,0,5,2297
11:58:35-11:58:39,0,0,0,0,14,2297
11:58:40-11:58:44,0,0,0,0,4,2297
11:58:45-11:58:49,0,0,0,0,7,2297
11:58:50-11:58:54,0,0,7,0,11,2297
11:58:55-11:58:59,0,0,0,0,7,2297
11:59:00-11:59:04,0,0,1,0,8,2297
11:59:05-11:59:09,0,0,1,0,7,2297
11:59:10-11:59:14,0,0,0,0,2,2297
11:59:15-11:59:19,0,0,0,0,3,2297
11:59:20-11:59:24,0,0,2,0,35,2297
11:59:25-11:59:29,0,0,0,0,7,2297
11:59:30-11:59:34,0,0,0,0,10,2297
11:59:35-11:59:39,0,0,0,0,10,2297
11:59:40-11:59:44,0,0,6,0,16,2297
11:59:45-11:59:49,0,0,0,0,49,2297
11:59:50-11:59:54,0,0,4,0,13,2297
11:59:55-11:59:59,0,0,2,0,17,2297
11:55:00-11:55:04,0,0,1,1,3,51
11:55:05-11:55:09,0,0,1,1,14,51
11:55:10-11:55:14,0,0,0,1,9,51
11:55:15-11:55:19,0,0,0,1,14,51
11:55:20-11:55:24,0,0,1,1,12,51
11:55:25-11:55:29,0,0,4,1,18,51
11:55:30-11:55:34,0,0,3,1,13,51
11:55:35-11:55:39,0,0,0,1,7,51
11:55:40-11:55:44,0,0,7,1,18,51
11:55:45-11:55:49,0,0,3,1,11,51
11:55:50-11:55:54,0,0,0,1,5,51
11:55:55-11:55:59,0,0,2,1,10,51
11:56:00-11:56:04,0,0,0,1,5,51
11:56:05-11:56:09,0,0,0,1,11,51
11:56:10-11:56:14,0,0,0,1,7,51
11:56:15-11:56:19,0,0,0,1,16,51
11:56:20-11:56:24,0,0,9,1,19,51
11:56:25-11:56:29,0,0,0,1,6,51
11:56:30-11:56:34,0,0,1,1,18,51
11:56:35-11:56:39,0,0,0,1,11,51
11:56:40-11:56:44,0,0,0,1,14,51
11:56:45-11:56:49,0,0,0,1,9,51
11:56:50-11:56:54,0,0,2,1,19,51
11:56:55-11:56:59,0,0,0,1,1,51
11:57:00-11:57:04,0,0,5,1,14,51
11:57:05-11:57:09,0,0,0,1,6,51
11:57:10-11:57:14,0,0,1,1,1,51
11:57:15-11:57:19,0,0,0,1,10,51
11:57:20-11:57:24,0,0,0,1,25,51
11:57:25-11:57:29,0,0,1,1,5,51
11:57:30-11:57:34,0,0,1,1,19,51
11:57:35-11:57:39,0,0,0,1,11,51
11:57:40-11:57:44,0,0,0,1,49,51
11:57:45-11:57:49,0,0,4,1,12,51
11:57:50-11:57:54,0,0,0,1,1,51
11:57:55-11:57:59,0,0,0,1,16,51
11:58:00-11:58:04,0,0,2,1,6,51
11:58:05-11:58:09,0,0,0,1,10,51
11:58:10-11:58:14,0,0,0,1,35,51
11:58:15-11:58:19,0,0,0,1,4,51
11:58:20-11:58:24,0,0,3,1,10,51
11:58:25-11:58:29,0,0,2,1,6,51
11:58:30-11:58:34,0,0,0,1,5,51
11:58:35-11:58:39,0,0,0,1,14,51
11:58:40-11:58:44,0,0,0,1,4,51
11:58:45-11:58:49,0,0,0,1,7,51
11:58:50-11:58:54,0,0,7,1,11,51
11:58:55-11:58:59,0,0,0,1,7,51
11:59:00-11:59:04,0,0,1,1,8,51
11:59:05-11:59:09,0,0,1,1,7,51
11:59:10-11:59:14,0,0,0,1,2,51
11:59:15-11:59:19,0,0,0,1,3,51
11:59:20-11:59:24,0,0,2,1,35,51
11:59:25-11:59:29,0,0,0,1,7,51
11:59:30-11:59:34,0,0,0,1,10,51
11:59:35-11:59:39,0,0,0,1,10,51
11:59:40-11:59:44,0,0,6,1,16,51
11:59:45-11:59:49,0,0,0,1,49,51
11:59:50-11:59:54,0,0,4,1,13,51
11:59:55-11:59:59,0,0,2,1,17,51
11:55:00-11:55:04,0,0,0,0,0,14
11:55:05-11:55:09,0,0,0,0,0,14
11:55:10-11:55:14,0,0,0,0,16,14
11:55:15-11:55:19,0,0,0,0,0,14
11:55:20-11:55:24,0,0,0,0,0,14
11:55:25-11:55:29,0,0,0,0,15,14
11:55:30-11:55:34,0,0,0,0,0,14
11:55:35-11:55:39,0,0,0,0,0,14
11:55:40-11:55:44,0,0,0,0,0,14
11:55:45-11:55:49,0,0,0,0,12,14
11:55:50-11:55:54,0,0,0,0,0,14
11:55:55-11:55:59,0,0,0,0,16,14
11:56:00-11:56:04,0,0,0,0,0,14
11:56:05-11:56:09,0,0,0,0,0,14
11:56:10-11:56:14,0,0,0,0,0,14
11:56:15-11:56:19,0,0,0,0,92,14
11:56:20-11:56:24,0,0,0,0,0,14
11:56:25-11:56:29,0,0,0,0,13,14
11:56:30-11:56:34,0,0,0,0,0,14
11:56:35-11:56:39,0,0,0,0,0,14
11:56:40-11:56:44,0,0,0,0,0,14
11:56:45-11:56:49,0,0,0,0,18,14
11:56:50-11:56:54,0,0,0,0,0,14
11:56:55-11:56:59,0,0,0,0,12,14
11:57:00-11:57:04,0,0,0,0,0,14
11:57:05-11:57:09,0,0,0,0,0,14
11:57:10-11:57:14,0,0,0,0,0,14
11:57:15-11:57:19,0,0,0,0,18,14
11:57:20-11:57:24,0,0,0,0,0,14
11:57:25-11:57:29,0,0,0,0,0,14
11:57:30-11:57:34,0,0,0,0,68,14
11:57:35-11:57:39,0,0,0,0,0,14
11:57:40-11:57:44,0,0,0,0,0,14
11:57:45-11:57:49,0,0,0,0,10,14
11:57:50-11:57:54,0,0,0,0,0,14
11:57:55-11:57:59,0,0,0,0,0,14
11:58:00-11:58:04,0,0,0,0,26,14
11:58:05-11:58:09,0,0,0,0,0,14
11:58:10-11:58:14,0,0,0,0,0,14
11:58:15-11:58:19,0,0,0,0,9,14
11:58:20-11:58:24,0,0,0,0,0,14
11:58:25-11:58:29,0,0,0,0,0,14
11:58:30-11:58:34,0,0,0,0,50,14
11:58:35-11:58:39,0,0,0,0,0,14
11:58:40-11:58:44,0,0,0,0,0,14
11:58:45-11:58:49,0,0,0,0,18,14
11:58:50-11:58:54,0,0,0,0,0,14
11:58:55-11:58:59,0,0,0,0,0,14
11:59:00-11:59:04,0,0,0,0,44,14
11:59:05-11:59:09,0,0,0,0,0,14
11:59:10-11:59:14,0,0,0,0,0,14
11:59:15-11:59:19,0,0,0,0,0,14
11:59:20-11:59:24,0,0,0,0,12,14
11:59:25-11:59:29,0,0,0,0,0,14
11:59:30-11:59:34,0,0,0,0,35,14
11:59:35-11:59:39,0,0,0,0,0,14
11:59:40-11:59:44,0,0,0,0,0,14
11:59:45-11:59:49,0,0,0,0,0,14
11:59:50-11:59:54,0,0,0,0,16,14
11:59:55-11:59:59,0,0,0,0,0,14
11:55:00-11:55:04,0,0,0,0,0,12
11:55:05-11:55:09,0,0,0,0,0,12
11:55:10-11:55:14,0,0,0,0,16,12
11:55:15-11:55:19,0,0,0,0,0,12
11:55:20-11:55:24,0,0,0,0,0,12
11:55:25-11:55:29,0,0,0,0,15,12
11:55:30-11:55:34,0,0,0,0,0,12
11:55:35-11:55:39,0,0,0,0,0,12
11:55:40-11:55:44,0,0,0,0,0,12
11:55:45-11:55:49,0,0,0,0,12,12
11:55:50-11:55:54,0,0,0,0,0,12
11:55:55-11:55:59,0,0,0,0,16,12
11:56:00-11:56:04,0,0,0,0,0,12
11:56:05-11:56:09,0,0,0,0,0,12
11:56:10-11:56:14,0,0,0,0,0,12
11:56:15-11:56:19,0,0,0,0,92,12
11:56:20-11:56:24,0,0,0,0,0,12
11:56:25-11:56:29,0,0,0,0,13,12
11:56:30-11:56:34,0,0,0,0,0,12
11:56:35-11:56:39,0,0,0,0,0,12
11:56:40-11:56:44,0,0,0,0,0,12
11:56:45-11:56:49,0,0,0,0,18,12
11:56:50-11:56:54,0,0,0,0,0,12
11:56:55-11:56:59,0,0,0,0,12,12
11:57:00-11:57:04,0,0,0,0,0,12
11:57:05-11:57:09,0,0,0,0,0,12
11:57:10-11:57:14,0,0,0,0,0,12
11:57:15-11:57:19,0,0,0,0,18,12
11:57:20-11:57:24,0,0,0,0,0,12
11:57:25-11:57:29,0,0,0,0,0,12
11:57:30-11:57:34,0,0,0,0,68,12
11:57:35-11:57:39,0,0,0,0,0,12
11:57:40-11:57:44,0,0,0,0,0,12
11:57:45-11:57:49,0,0,0,0,10,12
11:57:50-11:57:54,0,0,0,0,0,12
11:57:55-11:57:59,0,0,0,0,0,12
11:58:00-11:58:04,0,0,0,0,26,12
11:58:05-11:58:09,0,0,0,0,0,12
11:58:10-11:58:14,0,0,0,0,0,12
11:58:15-11:58:19,0,0,0,0,9,12
11:58:20-11:58:24,0,0,0,0,0,12
11:58:25-11:58:29,0,0,0,0,0,12
11:58:30-11:58:34,0,0,0,0,50,12
11:58:35-11:58:39,0,0,0,0,0,12
11:58:40-11:58:44,0,0,0,0,0,12
11:58:45-11:58:49,0,0,0,0,18,12
11:58:50-11:58:54,0,0,0,0,0,12
11:58:55-11:58:59,0,0,0,0,0,12
11:59:00-11:59:04,0,0,0,0,44,12
11:59:05-11:59:09,0,0,0,0,0,12
11:59:10-11:59:14,0,0,0,0,0,12
11:59:15-11:59:19,0,0,0,0,0,12
11:59:20-11:59:24,0,0,0,0,12,12
11:59:25-11:59:29,0,0,0,0,0,12
11:59:30-11:59:34,0,0,0,0,35,12
11:59:35-11:59:39,0,0,0,0,0,12
11:59:40-11:59:44,0,0,0,0,0,12
11:59:45-11:59:49,0,0,0,0,0,12
11:59:50-11:59:54,0,0,0,0,16,12
11:59:55-11:59:59,0,0,0,0,0,12
11:55:00-11:55:04,0,0,0,0,0,2
11:55:05-11:55:09,0,0,0,0,0,2
11:55:10-11:55:14,0,0,0,0,16,2
11:55:15-11:55:19,0,0,0,0,0,2
11:55:20-11:55:24,0,0,0,0,0,2
11:55:25-11:55:29,0,0,0,0,15,2
11:55:30-11:55:34,0,0,0,0,0,2
11:55:35-11:55:39,0,0,0,0,0,2
11:55:40-11:55:44,0,0,0,0,0,2
11:55:45-11:55:49,0,0,0,0,12,2
11:55:50-11:55:54,0,0,0,0,0,2
11:55:55-11:55:59,0,0,0,0,16,2
11:56:00-11:56:04,0,0,0,0,0,2
11:56:05-11:56:09,0,0,0,0,0,2
11:56:10-11:56:14,0,0,0,0,0,2
11:56:15-11:56:19,0,0,0,0,92,2
11:56:20-11:56:24,0,0,0,0,0,2
11:56:25-11:56:29,0,0,0,0,13,2
11:56:30-11:56:34,0,0,0,0,0,2
11:56:35-11:56:39,0,0,0,0,0,2
11:56:40-11:56:44,0,0,0,0,0,2
11:56:45-11:56:49,0,0,0,0,18,2
11:56:50-11:56:54,0,0,0,0,0,2
11:56:55-11:56:59,0,0,0,0,12,2
11:57:00-11:57:04,0,0,0,0,0,2
11:57:05-11:57:09,0,0,0,0,0,2
11:57:10-11:57:14,0,0,0,0,0,2
11:57:15-11:57:19,0,0,0,0,18,2
11:57:20-11:57:24,0,0,0,0,0,2
11:57:25-11:57:29,0,0,0,0,0,2
11:57:30-11:57:34,0,0,0,0,68,2
11:57:35-11:57:39,0,0,0,0,0,2
11:57:40-11:57:44,0,0,0,0,0,2
11:57:45-11:57:49,0,0,0,0,10,2
11:57:50-11:57:54,0,0,0,0,0,2
11:57:55-11:57:59,0,0,0,0,0,2
11:58:00-11:58:04,0,0,0,0,26,2
11:58:05-11:58:09,0,0,0,0,0,2
11:58:10-11:58:14,0,0,0,0,0,2
11:58:15-11:58:19,0,0,0,0,9,2
11:58:20-11:58:24,0,0,0,0,0,2
11:58:25-11:58:29,0,0,0,0,0,2
11:58:30-11:58:34,0,0,0,0,50,2
11:58:35-11:58:39,0,0,0,0,0,2
11:58:40-11:58:44,0,0,0,0,0,2
11:58:45-11:58:49,0,0,0,0,18,2
11:58:50-11:58:54,0,0,0,0,0,2
11:58:55-11:58:59,0,0,0,0,0,2
11:59:00-11:59:04,0,0,1,0,44,2
11:59:05-11:59:09,0,0,0,0,0,2
11:59:10-11:59:14,0,0,0,0,0,2
11:59:15-11:59:19,0,0,0,0,0,2
11:59:20-11:59:24,0,0,0,0,12,2
11:59:25-11:59:29,0,0,0,0,0,2
11:59:30-11:59:34,0,0,0,0,35,2
11:59:35-11:59:39,0,0,0,0,0,2
11:59:40-11:59:44,0,0,0,0,0,2
11:59:45-11:59:49,0,0,0,0,0,2
11:59:50-11:59:54,0,0,0,0,16,2
11:59:55-11:59:59,0,0,0,0,0,2
11:55:00-11:55:04,0,0,0,0,3,18
11:55:05-11:55:09,0,0,4,0,14,18
11:55:10-11:55:14,0,0,1,0,9,18
11:55:15-11:55:19,0,0,0,0,14,18
11:55:20-11:55:24,0,0,0,0,12,18
11:55:25-11:55:29,0,0,0,0,18,18
11:55:30-11:55:34,0,0,0,0,13,18
11:55:35-11:55:39,0,0,0,0,7,18
11:55:40-11:55:44,0,0,3,0,18,18
11:55:45-11:55:49,0,0,0,0,11,18
11:55:50-11:55:54,0,0,0,0,5,18
11:55:55-11:55:59,0,0,4,0,10,18
11:56:00-11:56:04,0,0,0,0,5,18
11:56:05-11:56:09,0,0,0,0,11,18
11:56:10-11:56:14,0,0,0,0,7,18
11:56:15-11:56:19,0,0,0,0,16,18
11:56:20-11:56:24,0,0,0,0,19,18
11:56:25-11:56:29,0,0,0,0,6,18
11:56:30-11:56:34,0,0,0,0,18,18
11:56:35-11:56:39,0,0,1,0,11,18
11:56:40-11:56:44,0,0,1,0,14,18
11:56:45-11:56:49,0,0,0,0,9,18
11:56:50-11:56:54,0,0,4,0,19,18
11:56:55-11:56:59,0,0,0,0,1,18
11:57:00-11:57:04,0,0,0,0,14,18
11:57:05-11:57:09,0,0,0,0,6,18
11:57:10-11:57:14,0,0,0,0,1,18
11:57:15-11:57:19,0,0,4,0,10,18
11:57:20-11:57:24,0,0,2,0,25,18
11:57:25-11:57:29,0,0,0,0,5,18
11:57:30-11:57:34,0,0,0,0,19,18
11:57:35-11:57:39,0,0,0,0,11,18
11:57:40-11:57:44,0,0,18,0,49,18
11:57:45-11:57:49,0,0,0,0,12,18
11:57:50-11:57:54,0,0,0,0,1,18
11:57:55-11:57:59,0,0,3,0,16,18
11:58:00-11:58:04,0,0,2,0,6,18
11:58:05-11:58:09,0,0,0,0,10,18
11:58:10-11:58:14,0,0,0,0,35,18
11:58:15-11:58:19,0,0,0,0,4,18
11:58:20-11:58:24,0,0,0,0,10,18
11:58:25-11:58:29,0,0,0,0,6,18
11:58:30-11:58:34,0,0,1,0,5,18
11:58:35-11:58:39,0,0,0,0,14,18
11:58:40-11:58:44,0,0,1,0,4,18
11:58:45-11:58:49,0,0,1,0,7,18
11:58:50-11:58:54,0,0,0,0,11,18
11:58:55-11:58:59,0,0,1,0,7,18
11:59:00-11:59:04,0,0,6,0,8,18
11:59:05-11:59:09,0,0,0,0,7,18
11:59:10-11:59:14,0,0,0,0,2,18
11:59:15-11:59:19,0,0,0,0,3,18
11:59:20-11:59:24,0,0,0,0,35,18
11:59:25-11:59:29,0,0,0,0,7,18
11:59:30-11:59:34,0,0,2,0,10,18
11:59:35-11:59:39,0,0,2,0,10,18
11:59:40-11:59:44,0,0,0,0,16,18
11:59:45-11:59:49,0,0,0,0,49,18
11:59:50-11:59:54,0,0,0,0,13,18
11:59:55-11:59:59,0,0,0,0,17,18
11:55:00-11:55:04,0,0,0,0,3,50
11:55:05-11:55:09,0,0,4,0,14,50
11:55:10-11:55:14,0,0,1,0,9,50
11:55:15-11:55:19,0,0,0,0,14,50
11:55:20-11:55:24,0,0,0,0,12,50
11:55:25-11:55:29,0,0,0,0,18,50
11:55:30-11:55:34,0,0,0,0,13,50
11:55:35-11:55:39,0,0,0,0,7,50
11:55:40-11:55:44,0,0,3,0,18,50
11:55:45-11:55:49,0,0,0,0,11,50
11:55:50-11:55:54,0,0,0,0,5,50
11:55:55-11:55:59,0,0,4,0,10,50
11:56:00-11:56:04,0,0,0,0,5,50
11:56:05-11:56:09,0,0,0,0,11,50
11:56:10-11:56:14,0,0,0,0,7,50
11:56:15-11:56:19,0,0,0,0,16,50
11:56:20-11:56:24,0,0,0,0,19,50
11:56:25-11:56:29,0,0,0,0,6,50
11:56:30-11:56:34,0,0,0,0,18,50
11:56:35-11:56:39,0,0,1,0,11,50
11:56:40-11:56:44,0,0,1,0,14,50
11:56:45-11:56:49,0,0,0,0,9,50
11:56:50-11:56:54,0,0,4,0,19,50
11:56:55-11:56:59,0,0,0,0,1,50
11:57:00-11:57:04,0,0,0,0,14,50
11:57:05-11:57:09,0,0,0,0,6,50
11:57:10-11:57:14,0,0,0,0,1,50
11:57:15-11:57:19,0,0,4,0,10,50
11:57:20-11:57:24,0,0,2,0,25,50
11:57:25-11:57:29,0,0,0,0,5,50
11:57:30-11:57:34,0,0,0,0,19,50
11:57:35-11:57:39,0,0,0,0,11,50
11:57:40-11:57:44,0,0,18,0,49,50
11:57:45-11:57:49,0,0,0,0,12,50
11:57:50-11:57:54,0,0,0,0,1,50
11:57:55-11:57:59,0,0,3,0,16,50
11:58:00-11:58:04,0,0,2,0,6,50
11:58:05-11:58:09,0,0,0,0,10,50
11:58:10-11:58:14,0,0,0,0,35,50
11:58:15-11:58:19,0,0,0,0,4,50
11:58:20-11:58:24,0,0,0,0,10,50
11:58:25-11:58:29,0,0,0,0,6,50
11:58:30-11:58:34,0,0,1,0,5,50
11:58:35-11:58:39,0,0,0,0,14,50
11:58:40-11:58:44,0,0,1,0,4,50
11:58:45-11:58:49,0,0,1,0,7,50
11:58:50-11:58:54,0,0,0,0,11,50
11:58:55-11:58:59,0,0,1,0,7,50
11:59:00-11:59:04,0,0,6,0,8,50
11:59:05-11:59:09,0,0,0,0,7,50
11:59:10-11:59:14,0,0,0,0,2,50
11:59:15-11:59:19,0,0,0,0,3,50
11:59:20-11:59:24,0,0,0,0,35,50
11:59:25-11:59:29,0,0,0,0,7,50
11:59:30-11:59:34,0,0,2,0,10,50
11:59:35-11:59:39,0,0,2,0,10,50
11:59:40-11:59:44,0,0,0,0,16,50
11:59:45-11:59:49,0,0,0,0,49,50
11:59:50-11:59:54,0,0,0,0,13,50
11:59:55-11:59:59,0,0,0,0,17,50
11:55:00-11:55:04,0,0,0,0,3,20
11:55:05-11:55:09,0,0,0,0,14,20
11:55:10-11:55:14,0,0,0,0,9,20
11:55:15-11:55:19,0,0,0,0,14,20
11:55:20-11:55:24,0,0,0,0,12,20
11:55:25-11:55:29,0,0,0,0,18,20
11:55:30-11:55:34,0,0,0,0,13,20
11:55:35-11:55:39,0,0,0,0,7,20
11:55:40-11:55:44,0,0,0,0,18,20
11:55:45-11:55:49,0,0,0,0,11,20
11:55:50-11:55:54,0,0,0,0,5,20
11:55:55-11:55:59,0,0,0,0,10,20
11:56:00-11:56:04,0,0,0,0,5,20
11:56:05-11:56:09,0,0,0,0,11,20
11:56:10-11:56:14,0,0,0,0,7,20
11:56:15-11:56:19,0,0,0,0,16,20
11:56:20-11:56:24,0,0,0,0,19,20
11:56:25-11:56:29,0,0,0,0,6,20
11:56:30-11:56:34,0,0,0,0,18,20
11:56:35-11:56:39,0,0,0,0,11,20
11:56:40-11:56:44,0,0,0,0,14,20
11:56:45-11:56:49,0,0,0,0,9,20
11:56:50-11:56:54,0,0,0,0,19,20
11:56:55-11:56:59,0,0,0,0,1,20
11:57:00-11:57:04,0,0,0,0,14,20
11:57:05-11:57:09,0,0,0,0,6,20
11:57:10-11:57:14,0,0,0,0,1,20
11:57:15-11:57:19,0,0,0,0,10,20
11:57:20-11:57:24,0,0,0,0,25,20
11:57:25-11:57:29,0,0,0,0,5,20
11:57:30-11:57:34,0,0,0,0,19,20
11:57:35-11:57:39,0,0,0,0,11,20
11:57:40-11:57:44,0,0,0,0,49,20
11:57:45-11:57:49,0,0,0,0,12,20
11:57:50-11:57:54,0,0,0,0,1,20
11:57:55-11:57:59,0,0,0,0,16,20
11:58:00-11:58:04,0,0,0,0,6,20
11:58:05-11:58:09,0,0,0,0,10,20
11:58:10-11:58:14,0,0,0,0,35,20
11:58:15-11:58:19,0,0,0,0,4,20
11:58:20-11:58:24,0,0,0,0,10,20
11:58:25-11:58:29,0,0,0,0,6,20
11:58:30-11:58:34,0,0,0,0,5,20
11:58:35-11:58:39,0,0,0,0,14,20
11:58:40-11:58:44,0,0,0,0,4,20
11:58:45-11:58:49,0,0,0,0,7,20
11:58:50-11:58:54,0,0,0,0,11,20
11:58:55-11:58:59,0,0,0,0,7,20
11:59:00-11:59:04,0,0,0,0,8,20
11:59:05-11:59:09,0,0,0,0,7,20
11:59:10-11:59:14,0,0,0,0,2,20
11:59:15-11:59:19,0,0,0,0,3,20
11:59:20-11:59:24,0,0,0,0,35,20
11:59:25-11:59:29,0,0,0,0,7,20
11:59:30-11:59:34,0,0,0,0,10,20
11:59:35-11:59:39,0,0,0,0,10,20
11:59:40-11:59:44,0,0,0,0,16,20
11:59:45-11:59:49,0,0,0,0,49,20
11:59:50-11:59:54,0,0,0,0,13,20
11:59:55-11:59:59,0,0,0,0,17,20
11:55:00-11:55:04,0,0,2,0,59,49
11:55:05-11:55:09,0,0,4,0,58,49
11:55:10-11:55:14,0,0,7,0,63,49
11:55:15-11:55:19,0,0,2,0,50,49
11:55:20-11:55:24,0,0,5,0,51,49
11:55:25-11:55:29,0,0,3,0,34,49
11:55:30-11:55:34,0,0,49,0,138,49
11:55:35-11:55:39,0,0,4,0,48,49
11:55:40-11:55:44,0,0,0,0,60,49
11:55:45-11:55:49,0,0,0,0,56,49
11:55:50-11:55:54,0,0,2,0,30,49
11:55:55-11:55:59,0,0,0,0,40,49
11:56:00-11:56:04,0,0,0,0,40,49
11:56:05-11:56:09,0,0,0,0,25,49
11:56:10-11:56:14,0,0,4,0,80,49
11:56:15-11:56:19,0,0,11,0,74,49
11:56:20-11:56:24,0,0,15,0,59,49
11:56:25-11:56:29,0,0,1,0,29,49
11:56:30-11:56:34,0,0,3,0,59,49
11:56:35-11:56:39,0,0,0,0,30,49
11:56:40-11:56:44,0,0,3,0,46,49
11:56:45-11:56:49,0,0,4,0,68,49
11:56:50-11:56:54,0,0,3,0,54,49
11:56:55-11:56:59,0,0,11,0,78,49
11:57:00-11:57:04,0,0,5,0,57,49
11:57:05-11:57:09,0,0,16,0,84,49
11:57:10-11:57:14,0,0,23,0,94,49
11:57:15-11:57:19,0,0,0,0,42,49
11:57:20-11:57:24,0,0,15,0,47,49
11:57:25-11:57:29,0,0,36,0,98,49
11:57:30-11:57:34,0,0,7,0,66,49
11:57:35-11:57:39,0,0,5,0,41,49
11:57:40-11:57:44,0,0,6,0,58,49
11:57:45-11:57:49,0,0,43,0,69,49
11:57:50-11:57:54,0,0,40,0,82,49
11:57:55-11:57:59,0,0,47,0,102,49
11:58:00-11:58:04,0,0,12,0,68,49
11:58:05-11:58:09,0,0,0,0,48,49
11:58:10-11:58:14,0,0,302,0,467,49
11:58:15-11:58:19,0,0,0,0,46,49
11:58:20-11:58:24,0,0,11,0,60,49
11:58:25-11:58:29,0,0,1,0,40,49
11:58:30-11:58:34,0,0,2,0,43,49
11:58:35-11:58:39,0,0,26,0,86,49
11:58:40-11:58:44,0,0,270,0,310,49
11:58:45-11:58:49,0,0,1,0,27,49
11:58:50-11:58:54,0,0,16,0,47,49
11:58:55-11:58:59,0,0,1,0,46,49
11:59:00-11:59:04,0,0,9,0,55,49
11:59:05-11:59:09,0,0,1,0,42,49
11:59:10-11:59:14,0,0,18,0,125,49
11:59:15-11:59:19,0,0,13,0,82,49
11:59:20-11:59:24,0,0,2,0,36,49
11:59:25-11:59:29,0,0,7,0,49,49
11:59:30-11:59:34,0,0,10,0,63,49
11:59:35-11:59:39,0,0,0,0,35,49
11:59:40-11:59:44,0,0,11,0,62,49
11:59:45-11:59:49,0,0,11,0,96,49
11:59:50-11:59:54,0,0,12,0,48,49
11:59:55-11:59:59,0,0,7,0,57,49
11:55:00-11:55:04,0,0,0,0,0,49
11:55:05-11:55:09,0,0,0,0,0,49
11:55:10-11:55:14,0,0,0,0,16,49
11:55:15-11:55:19,0,0,0,0,0,49
11:55:20-11:55:24,0,0,0,0,0,49
11:55:25-11:55:29,0,0,0,0,15,49
11:55:30-11:55:34,0,0,0,0,0,49
11:55:35-11:55:39,0,0,0,0,0,49
11:55:40-11:55:44,0,0,0,0,0,49
11:55:45-11:55:49,0,0,0,0,12,49
11:55:50-11:55:54,0,0,0,0,0,49
11:55:55-11:55:59,0,0,0,0,16,49
11:56:00-11:56:04,0,0,0,0,0,49
11:56:05-11:56:09,0,0,0,0,0,49
11:56:10-11:56:14,0,0,0,0,0,49
11:56:15-11:56:19,0,0,0,0,92,49
11:56:20-11:56:24,0,0,0,0,0,49
11:56:25-11:56:29,0,0,0,0,13,49
11:56:30-11:56:34,0,0,0,0,0,49
11:56:35-11:56:39,0,0,0,0,0,49
11:56:40-11:56:44,0,0,0,0,0,49
11:56:45-11:56:49,0,0,0,0,18,49
11:56:50-11:56:54,0,0,0,0,0,49
11:56:55-11:56:59,0,0,0,0,12,49
11:57:00-11:57:04,0,0,0,0,0,49
11:57:05-11:57:09,0,0,0,0,0,49
11:57:10-11:57:14,0,0,0,0,0,49
11:57:15-11:57:19,0,0,0,0,18,49
11:57:20-11:57:24,0,0,0,0,0,49
11:57:25-11:57:29,0,0,0,0,0,49
11:57:30-11:57:34,0,0,0,0,68,49
11:57:35-11:57:39,0,0,0,0,0,49
11:57:40-11:57:44,0,0,0,0,0,49
11:57:45-11:57:49,0,0,0,0,10,49
11:57:50-11:57:54,0,0,0,0,0,49
11:57:55-11:57:59,0,0,0,0,0,49
11:58:00-11:58:04,0,0,0,0,26,49
11:58:05-11:58:09,0,0,0,0,0,49
11:58:10-11:58:14,0,0,0,0,0,49
11:58:15-11:58:19,0,0,0,0,9,49
11:58:20-11:58:24,0,0,0,0,0,49
11:58:25-11:58:29,0,0,0,0,0,49
11:58:30-11:58:34,0,0,0,0,50,49
11:58:35-11:58:39,0,0,0,0,0,49
11:58:40-11:58:44,0,0,0,0,0,49
11:58:45-11:58:49,0,0,0,0,18,49
11:58:50-11:58:54,0,0,0,0,0,49
11:58:55-11:58:59,0,0,0,0,0,49
11:59:00-11:59:04,0,0,1,0,44,49
11:59:05-11:59:09,0,0,0,0,0,49
11:59:10-11:59:14,0,0,0,0,0,49
11:59:15-11:59:19,0,0,0,0,0,49
11:59:20-11:59:24,0,0,0,0,12,49
11:59:25-11:59:29,0,0,0,0,0,49
11:59:30-11:59:34,0,0,0,0,35,49
11:59:35-11:59:39,0,0,0,0,0,49
11:59:40-11:59:44,0,0,0,0,0,49
11:59:45-11:59:49,0,0,0,0,0,49
11:59:50-11:59:54,0,0,0,0,16,49
11:59:55-11:59:59,0,0,0,0,0,49
11:55:00-11:55:04,0,0,0,0,3,25
11:55:05-11:55:09,0,0,0,0,14,25
11:55:10-11:55:14,0,0,0,0,9,25
11:55:15-11:55:19,0,0,0,0,14,25
11:55:20-11:55:24,0,0,0,0,12,25
11:55:25-11:55:29,0,0,0,0,18,25
11:55:30-11:55:34,0,0,0,0,13,25
11:55:35-11:55:39,0,0,0,0,7,25
11:55:40-11:55:44,0,0,0,0,18,25
11:55:45-11:55:49,0,0,0,0,11,25
11:55:50-11:55:54,0,0,0,0,5,25
11:55:55-11:55:59,0,0,0,0,10,25
11:56:00-11:56:04,0,0,0,0,5,25
11:56:05-11:56:09,0,0,0,0,11,25
11:56:10-11:56:14,0,0,0,0,7,25
11:56:15-11:56:19,0,0,0,0,16,25
11:56:20-11:56:24,0,0,0,0,19,25
11:56:25-11:56:29,0,0,0,0,6,25
11:56:30-11:56:34,0,0,0,0,18,25
11:56:35-11:56:39,0,0,0,0,11,25
11:56:40-11:56:44,0,0,0,0,14,25
